flight date,airline,flight_num,class,from,dep_time,to,arr_time,duration,price,stops,Unnamed: 11,Unnamed: 12
03-07-2023,SpiceJet,SG-534,economy,Delhi,22:30,Chennai,07:55,09h 25m,"7,499",1-stop,,
03-07-2023,Vistara,UK-927,economy,Delhi,09:30,Hyderabad,20:55,11h 25m,"9,938",1-stop,,
03-07-2023,Air India,AI-542,economy,Delhi,09:45,Hyderabad,11:55,02h 10m,"6,015",non-stop,,
03-07-2023,AirAsia,I5-1529,economy,Delhi,09:35,Hyderabad,15:35,06h 00m,"6,013",1-stop,,
03-07-2023,Vistara,UK-993,business,Delhi,12:50,Hyderabad,07:50,19h 00m,"60,544",1-stop,,
03-07-2023,Air India,AI-441,business,Delhi,17:50,Hyderabad,21:35,27h 45m,"39,911","1-stop
												Via IXU
												",,
03-07-2023,Air India,AI-805,economy,Delhi,20:00,Hyderabad,21:35,25h 35m,"9,938",1-stop,,
03-07-2023,Indigo,6E-2083,economy,Delhi,05:30,Hyderabad,11:00,05h 30m,"9,037",1-stop,,
03-07-2023,AirAsia,I5-775,economy,Delhi,12:20,Hyderabad,21:25,09h 05m,"14,180",1-stop,,
03-07-2023,Air India,AI-415,economy,Delhi,16:45,Kolkata,17:35,24h 50m,"10,182",1-stop,,
03-07-2023,Vistara,UK-993,business,Delhi,12:50,Kolkata,19:55,07h 05m,"66,512",1-stop,,
03-07-2023,Vistara,UK-985,business,Delhi,19:50,Kolkata,09:40,13h 50m,"74,470",1-stop,,
03-07-2023,Vistara,UK-941,business,Delhi,16:45,Kolkata,09:40,16h 55m,"61,965",1-stop,,
03-07-2023,Air India,AI-764,economy,Delhi,16:55,Kolkata,19:10,02h 15m,"6,015",non-stop,,
03-07-2023,AirAsia,I5-1529,economy,Delhi,09:35,Kolkata,01:35,16h 00m,"6,013",1-stop,,
03-07-2023,Air India,AI-807,business,Delhi,17:20,Kolkata,17:35,24h 15m,"58,266",1-stop,,
03-07-2023,GO FIRST,G8-113,economy,Delhi,06:05,Kolkata,22:20,16h 15m,"6,014",1-stop,,
03-07-2023,Vistara,UK-815,business,Delhi,08:05,Mumbai,20:15,12h 10m,"53,961",1-stop,,
03-07-2023,Air India,AI-504,economy,Delhi,21:15,Mumbai,08:35,11h 20m,"12,272",1-stop,,
03-07-2023,Vistara,UK-871,economy,Delhi,20:35,Mumbai,14:30,17h 55m,"9,938",1-stop,,
03-07-2023,Vistara,UK-815,economy,Delhi,08:05,Mumbai,20:15,12h 10m,"12,272",1-stop,,
03-07-2023,Air India,AI-441,economy,Delhi,17:50,Mumbai,21:35,03h 45m,"6,015","1-stop
												Via IXU
												",,
03-07-2023,Air India,AI-540,economy,Delhi,20:40,Mumbai,08:05,11h 25m,"13,120",1-stop,,
03-07-2023,Vistara,UK-683,economy,Delhi,13:40,Mumbai,15:15,25h 35m,"19,314",1-stop,,
03-07-2023,Air India,AI-544,business,Delhi,17:15,Mumbai,23:55,06h 40m,"41,730",1-stop,,
03-07-2023,Air India,AI-840,economy,Hyderabad,20:50,Bangalore,20:05,23h 15m,"17,436",1-stop,,
03-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Bangalore,20:25,23h 50m,"11,432",1-stop,,
03-07-2023,GO FIRST,G8-424,economy,Hyderabad,06:30,Bangalore,21:25,14h 55m,"4,497",1-stop,,
03-07-2023,Vistara,UK-874,economy,Hyderabad,08:30,Bangalore,22:50,14h 20m,"8,143",1-stop,,
03-07-2023,Vistara,UK-890,business,Hyderabad,17:40,Bangalore,08:40,15h 00m,"72,184",1-stop,,
03-07-2023,Vistara,UK-874,business,Hyderabad,08:30,Bangalore,07:50,23h 20m,"38,670",1-stop,,
03-07-2023,Vistara,UK-874,business,Hyderabad,08:30,Bangalore,22:50,14h 20m,"38,670",1-stop,,
03-07-2023,Indigo,6E-6319,economy,Hyderabad,17:15,Bangalore,18:30,01h 15m,"4,710",non-stop,,
03-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Chennai,09:55,13h 20m,"11,432",1-stop,,
03-07-2023,Vistara,UK-890,economy,Hyderabad,17:40,Chennai,16:20,22h 40m,"12,785",1-stop,,
03-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Chennai,16:20,19h 45m,"12,785",1-stop,,
03-07-2023,Vistara,UK-860,business,Hyderabad,06:50,Chennai,16:20,09h 30m,"52,483",1-stop,,
03-07-2023,Indigo,6E-514,economy,Hyderabad,13:35,Chennai,15:05,01h 30m,"4,710",non-stop,,
03-07-2023,Vistara,UK-870,business,Hyderabad,20:35,Chennai,22:45,26h 10m,"52,483",1-stop,,
03-07-2023,Vistara,UK-874,economy,Hyderabad,08:30,Chennai,19:55,11h 25m,"8,864",1-stop,,
03-07-2023,Air India,AI-543,economy,Hyderabad,11:20,Chennai,19:00,07h 40m,"13,724",2+-stop,,
03-07-2023,Air India,AI-543,business,Hyderabad,11:20,Delhi,13:50,02h 30m,"24,484",non-stop,,
03-07-2023,Air India,AI-9885,economy,Hyderabad,10:45,Delhi,20:50,10h 05m,"9,441","1-stop
												Via JGB
												",,
03-07-2023,Air India,AI-525,business,Hyderabad,06:00,Delhi,09:15,27h 15m,"48,300",1-stop,,
03-07-2023,Vistara,UK-874,economy,Hyderabad,08:30,Delhi,00:10,15h 40m,"10,172",1-stop,,
03-07-2023,Air India,AI-698,business,Hyderabad,22:15,Delhi,20:25,22h 10m,"48,152",1-stop,,
03-07-2023,Air India,AI-698,economy,Hyderabad,22:15,Delhi,18:15,20h 00m,"12,663",1-stop,,
03-07-2023,AirAsia,I5-974,economy,Hyderabad,22:10,Delhi,03:20,05h 10m,"10,117",1-stop,,
03-07-2023,Vistara,UK-876,business,Hyderabad,21:35,Delhi,16:55,19h 20m,"56,586",1-stop,,
03-07-2023,Vistara,UK-830,economy,Hyderabad,10:20,Kolkata,22:45,12h 25m,"11,432",1-stop,,
03-07-2023,Indigo,6E-7224,economy,Hyderabad,16:55,Kolkata,22:45,05h 50m,"5,346",1-stop,,
03-07-2023,Air India,AI-840,business,Hyderabad,20:50,Kolkata,09:00,12h 10m,"52,483",1-stop,,
03-07-2023,Indigo,6E-2248,economy,Hyderabad,13:40,Kolkata,20:55,07h 15m,"6,730",1-stop,,
03-07-2023,Vistara,UK-830,business,Hyderabad,10:20,Kolkata,19:35,09h 15m,"54,301",1-stop,,
03-07-2023,Indigo,6E-905,economy,Hyderabad,12:45,Kolkata,17:40,04h 55m,"21,041",1-stop,,
03-07-2023,SpiceJet,SG-3283,economy,Hyderabad,16:50,Kolkata,17:55,25h 05m,"5,452",1-stop,,
03-07-2023,Air India,AI-543,economy,Hyderabad,11:20,Kolkata,09:00,21h 40m,"12,239",1-stop,,
03-07-2023,Indigo,6E-5369,economy,Hyderabad,17:45,Mumbai,19:15,01h 30m,"4,657",non-stop,,
03-07-2023,Air India,AI-541,business,Hyderabad,16:15,Mumbai,09:05,16h 50m,"46,571",1-stop,,
03-07-2023,Vistara,UK-830,business,Hyderabad,10:20,Mumbai,22:50,12h 30m,"46,685",1-stop,,
03-07-2023,Indigo,6E-7156,economy,Hyderabad,15:10,Mumbai,19:55,04h 45m,"4,551",1-stop,,
03-07-2023,Air India,AI-840,business,Hyderabad,20:50,Mumbai,18:00,21h 10m,"46,571",1-stop,,
03-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Mumbai,11:10,14h 35m,"10,170",1-stop,,
03-07-2023,Vistara,UK-860,economy,Hyderabad,06:50,Mumbai,20:05,13h 15m,"11,432",1-stop,,
03-07-2023,Vistara,UK-894,economy,Hyderabad,18:30,Mumbai,20:45,26h 15m,"9,270",1-stop,,
03-07-2023,Vistara,UK-774,business,Kolkata,20:35,Bangalore,08:50,12h 15m,"53,071",1-stop,,
03-07-2023,Air India,AI-770,business,Kolkata,20:30,Bangalore,16:15,19h 45m,"61,893",1-stop,,
03-07-2023,Indigo,6E-7177,economy,Kolkata,11:00,Bangalore,20:10,09h 10m,"8,034",1-stop,,
03-07-2023,GO FIRST,G8-102,economy,Kolkata,14:20,Bangalore,21:25,07h 05m,"6,553",1-stop,,
03-07-2023,Vistara,UK-720,economy,Kolkata,07:10,Bangalore,08:40,25h 30m,"11,972",1-stop,,
03-07-2023,Vistara,UK-720,economy,Kolkata,07:10,Bangalore,19:30,12h 20m,"14,634",1-stop,,
03-07-2023,Vistara,UK-772,business,Kolkata,10:25,Bangalore,07:50,21h 25m,"53,071",1-stop,,
03-07-2023,Indigo,6E-716,economy,Kolkata,21:20,Bangalore,00:05,02h 45m,"6,554",non-stop,,
03-07-2023,AirAsia,I5-510,economy,Kolkata,04:40,Chennai,08:35,03h 55m,"6,555",1-stop,,
03-07-2023,Indigo,6E-379,economy,Kolkata,05:25,Chennai,12:00,06h 35m,"6,554",1-stop,,
03-07-2023,Vistara,UK-738,business,Kolkata,18:45,Chennai,16:20,21h 35m,"56,823",1-stop,,
03-07-2023,Vistara,UK-720,economy,Kolkata,07:10,Chennai,20:15,13h 05m,"14,766",1-stop,,
03-07-2023,Vistara,UK-706,economy,Kolkata,10:15,Chennai,19:55,09h 40m,"17,412",1-stop,,
03-07-2023,Air India,AI-732,economy,Kolkata,13:00,Chennai,07:20,18h 20m,"13,659","1-stop
												Via Patna
												",,
03-07-2023,Air India,AI-732,business,Kolkata,13:00,Chennai,07:20,18h 20m,"55,913","1-stop
												Via PAT
												",,
03-07-2023,Air India,AI-770,business,Kolkata,20:30,Chennai,23:35,27h 05m,"56,823",1-stop,,
03-07-2023,AirAsia,I5-552,economy,Kolkata,07:40,Delhi,10:05,02h 25m,"6,555",non-stop,,
03-07-2023,Vistara,UK-772,economy,Kolkata,10:25,Delhi,23:00,12h 35m,"14,508",1-stop,,
03-07-2023,Vistara,UK-774,economy,Kolkata,20:35,Delhi,19:45,23h 10m,"13,659",1-stop,,
03-07-2023,Air India,AI-773,business,Kolkata,17:15,Delhi,10:45,17h 30m,"54,549",1-stop,,
03-07-2023,Indigo,6E-7234,economy,Kolkata,16:20,Delhi,22:45,06h 25m,"6,554",1-stop,,
03-07-2023,Vistara,UK-776,economy,Kolkata,17:35,Delhi,09:40,16h 05m,"15,568",1-stop,,
03-07-2023,Air India,AI-526,business,Kolkata,19:00,Delhi,13:50,18h 50m,"44,569",1-stop,,
03-07-2023,Air India,AI-768,economy,Kolkata,15:30,Delhi,18:00,02h 30m,"10,160",non-stop,,
03-07-2023,Vistara,UK-706,business,Kolkata,10:15,Hyderabad,12:35,26h 20m,"63,189",1-stop,,
03-07-2023,Vistara,UK-720,economy,Kolkata,07:10,Hyderabad,12:35,05h 25m,"10,710",1-stop,,
03-07-2023,Air India,AI-770,economy,Kolkata,20:30,Hyderabad,17:35,21h 05m,"12,307",1-stop,,
03-07-2023,Air India,AI-9929,economy,Kolkata,07:10,Hyderabad,19:20,12h 10m,"11,436",2+-stop,,
03-07-2023,Vistara,UK-720,business,Kolkata,07:10,Hyderabad,09:40,26h 30m,"52,958",1-stop,,
03-07-2023,Indigo,6E-2127,economy,Kolkata,01:15,Hyderabad,09:00,07h 45m,"13,076",1-stop,,
03-07-2023,Vistara,UK-706,economy,Kolkata,10:15,Hyderabad,17:00,06h 45m,"11,792",1-stop,,
03-07-2023,Vistara,UK-778,business,Kolkata,15:20,Hyderabad,19:55,28h 35m,"53,867",1-stop,,
03-07-2023,Vistara,UK-776,business,Kolkata,17:35,Mumbai,20:20,02h 45m,"32,462",non-stop,,
03-07-2023,Air India,AI-763,economy,Kolkata,07:00,Mumbai,16:25,33h 25m,"12,731",2+-stop,,
03-07-2023,Air India,AI-768,economy,Kolkata,15:30,Mumbai,22:10,06h 40m,"15,780",2+-stop,,
03-07-2023,Vistara,UK-706,business,Kolkata,10:15,Mumbai,23:50,13h 35m,"73,761",1-stop,,
03-07-2023,Vistara,UK-738,economy,Kolkata,18:45,Mumbai,07:55,13h 10m,"11,792",1-stop,,
03-07-2023,GO FIRST,G8-102,economy,Kolkata,14:20,Mumbai,21:55,07h 35m,"8,038",1-stop,,
03-07-2023,Vistara,UK-708,business,Kolkata,20:25,Mumbai,19:05,22h 40m,"58,983",1-stop,,
03-07-2023,Air India,AI-770,business,Kolkata,20:30,Mumbai,18:00,21h 30m,"51,025",1-stop,,
03-07-2023,Vistara,UK-857,economy,Mumbai,21:00,Bangalore,22:50,01h 50m,"5,154",non-stop,,
03-07-2023,Air India,AI-806,business,Mumbai,08:00,Bangalore,16:15,08h 15m,"55,427",1-stop,,
03-07-2023,GO FIRST,G8-339,economy,Mumbai,18:00,Bangalore,08:40,14h 40m,"5,153",1-stop,,
03-07-2023,Air India,AI-864,economy,Mumbai,07:00,Bangalore,21:45,14h 45m,"11,584",1-stop,,
03-07-2023,Air India,AI-625,economy,Mumbai,08:10,Bangalore,19:50,11h 40m,"22,970",1-stop,,
03-07-2023,Air India,AI-660,business,Mumbai,18:00,Bangalore,08:55,14h 55m,"63,487",1-stop,,
03-07-2023,Vistara,UK-994,business,Mumbai,10:25,Bangalore,20:25,10h 00m,"67,932",1-stop,,
03-07-2023,Vistara,UK-958,business,Mumbai,12:25,Bangalore,18:50,06h 25m,"62,976",1-stop,,
03-07-2023,Indigo,6E-5307,economy,Mumbai,10:30,Chennai,12:30,02h 00m,"7,911",non-stop,,
03-07-2023,Indigo,6E-5368,economy,Mumbai,21:25,Chennai,23:15,01h 50m,"6,533",non-stop,,
03-07-2023,Vistara,UK-928,business,Mumbai,06:30,Chennai,20:15,13h 45m,"58,315",1-stop,,
03-07-2023,Air India,AI-671,business,Mumbai,09:00,Chennai,10:55,01h 55m,"23,836",non-stop,,
03-07-2023,Vistara,UK-994,economy,Mumbai,10:25,Chennai,09:55,23h 30m,"11,420",1-stop,,
03-07-2023,Air India,AI-660,business,Mumbai,18:00,Chennai,19:00,25h 00m,"58,417",1-stop,,
03-07-2023,Air India,AI-809,economy,Mumbai,10:00,Chennai,12:40,26h 40m,"11,743",1-stop,,
03-07-2023,Vistara,UK-996,economy,Mumbai,18:30,Chennai,20:15,25h 45m,"12,593",1-stop,,
03-07-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,22:25,13h 20m,"12,259",1-stop,,
03-07-2023,Vistara,UK-821,economy,Mumbai,06:45,Delhi,23:55,17h 10m,"14,062",1-stop,,
03-07-2023,Air India,AI-687,economy,Mumbai,16:00,Delhi,18:15,02h 15m,"6,002",non-stop,,
03-07-2023,GO FIRST,G8-575,economy,Mumbai,04:55,Delhi,20:20,15h 25m,"6,001",1-stop,,
03-07-2023,AirAsia,I5-620,economy,Mumbai,04:45,Delhi,19:20,14h 35m,"10,021",1-stop,,
03-07-2023,Vistara,UK-653,business,Mumbai,06:00,Delhi,19:50,13h 50m,"37,113",1-stop,,
03-07-2023,GO FIRST,G8-351,economy,Mumbai,08:30,Delhi,15:30,07h 00m,"12,737",1-stop,,
03-07-2023,Vistara,UK-873,business,Mumbai,06:20,Delhi,12:40,06h 20m,"41,888",1-stop,,
03-07-2023,GO FIRST,G8-319,economy,Mumbai,09:55,Hyderabad,21:50,11h 55m,"4,305",1-stop,,
03-07-2023,Indigo,6E-5359,economy,Mumbai,06:50,Hyderabad,08:30,01h 40m,"4,306",non-stop,,
03-07-2023,Vistara,UK-928,business,Mumbai,06:30,Hyderabad,22:55,16h 25m,"54,450",1-stop,,
03-07-2023,Air India,AI-619,business,Mumbai,20:15,Hyderabad,21:35,01h 20m,"17,811",non-stop,,
03-07-2023,Vistara,UK-910,economy,Mumbai,17:35,Hyderabad,22:55,05h 20m,"9,978",1-stop,,
03-07-2023,Air India,AI-888,business,Mumbai,19:00,Hyderabad,19:20,24h 20m,"54,439",1-stop,,
03-07-2023,Vistara,UK-954,economy,Mumbai,06:00,Hyderabad,12:35,06h 35m,"10,159",1-stop,,
03-07-2023,Vistara,UK-940,economy,Mumbai,19:45,Hyderabad,17:00,21h 15m,"10,699",1-stop,,
03-07-2023,GO FIRST,G8-390,economy,Mumbai,05:45,Kolkata,11:35,05h 50m,"7,486",1-stop,,
03-07-2023,Air India,AI-635,business,Mumbai,07:05,Kolkata,14:30,07h 25m,"50,471","1-stop
												Via IDR
												",,
03-07-2023,SpiceJet,SG-3440,economy,Mumbai,13:50,Kolkata,17:45,27h 55m,"7,593",1-stop,,
03-07-2023,Air India,AI-635,economy,Mumbai,07:05,Kolkata,14:30,07h 25m,"15,971","1-stop
												Via IDR
												",,
03-07-2023,Indigo,6E-832,economy,Mumbai,05:50,Kolkata,11:00,05h 10m,"16,542",1-stop,,
03-07-2023,Vistara,UK-996,business,Mumbai,18:30,Kolkata,18:05,23h 35m,"75,480",1-stop,,
03-07-2023,Vistara,UK-944,business,Mumbai,14:40,Kolkata,08:35,17h 55m,"73,207",1-stop,,
03-07-2023,Vistara,UK-944,business,Mumbai,14:40,Kolkata,09:35,18h 55m,"62,976",1-stop,,
03-08-2023,Vistara,UK-846,economy,Bangalore,08:30,Chennai,11:50,27h 20m,"4,840",1-stop,,
03-08-2023,Air India,AI-503,economy,Bangalore,17:50,Chennai,12:40,18h 50m,"6,084",1-stop,,
03-08-2023,Air India,AI-501,economy,Bangalore,13:20,Chennai,08:55,19h 35m,"6,508",1-stop,,
03-08-2023,Vistara,UK-657,economy,Bangalore,11:30,Chennai,20:15,08h 45m,"7,808",2+-stop,,
03-08-2023,Air India,AI-505,economy,Bangalore,10:25,Chennai,23:35,13h 10m,"6,084",1-stop,,
03-08-2023,Air India,AI-501,business,Bangalore,13:20,Chennai,23:35,10h 15m,"61,302",1-stop,,
03-08-2023,Vistara,UK-864,economy,Bangalore,19:00,Chennai,11:50,16h 50m,"4,840",1-stop,,
03-08-2023,Air India,AI-9876,economy,Bangalore,15:15,Chennai,08:00,16h 45m,"3,216","1-stop
												Via KLH
												",,
03-08-2023,Indigo,6E-6104,economy,Bangalore,11:20,Delhi,16:30,05h 10m,"3,268",1-stop,,
03-08-2023,Air India,AI-640,business,Bangalore,06:45,Delhi,21:15,14h 30m,"43,159",1-stop,,
03-08-2023,Indigo,6E-2025,economy,Bangalore,04:40,Delhi,07:35,02h 55m,"4,545",non-stop,,
03-08-2023,AirAsia,I5-1321,economy,Bangalore,18:30,Delhi,02:10,07h 40m,"2,750",1-stop,,
03-08-2023,SpiceJet,SG-198,economy,Bangalore,21:55,Delhi,00:35,02h 40m,"4,545",non-stop,,
03-08-2023,Vistara,UK-850,economy,Bangalore,19:55,Delhi,08:35,12h 40m,"4,152",1-stop,,
03-08-2023,Vistara,UK-854,economy,Bangalore,18:25,Delhi,00:55,06h 30m,"4,152",1-stop,,
03-08-2023,Vistara,UK-893,economy,Bangalore,19:55,Delhi,15:40,19h 45m,"3,379",1-stop,,
03-08-2023,Vistara,UK-810,economy,Bangalore,07:00,Hyderabad,17:00,10h 00m,"6,643",1-stop,,
03-08-2023,Air India,AI-505,business,Bangalore,10:25,Hyderabad,19:20,08h 55m,"57,323",1-stop,,
03-08-2023,Vistara,UK-850,business,Bangalore,19:55,Hyderabad,12:15,16h 20m,"38,555",1-stop,,
03-08-2023,Vistara,UK-852,economy,Bangalore,09:30,Hyderabad,07:50,22h 20m,"5,375",1-stop,,
03-08-2023,AirAsia,I5-1983,economy,Bangalore,14:30,Hyderabad,15:35,01h 05m,"1,731",non-stop,,
03-08-2023,Air India,AI-573,business,Bangalore,12:50,Hyderabad,21:15,08h 25m,"45,098","1-stop
												Via PAT
												",,
03-08-2023,Air India,AI-503,economy,Bangalore,17:50,Hyderabad,19:20,25h 30m,"5,838",1-stop,,
03-08-2023,Indigo,6E-7257,economy,Bangalore,10:25,Hyderabad,18:20,07h 55m,"5,467",1-stop,,
03-08-2023,Vistara,UK-858,economy,Bangalore,06:40,Kolkata,19:55,13h 15m,"6,334",1-stop,,
03-08-2023,GO FIRST,G8-803,economy,Bangalore,18:50,Kolkata,08:40,13h 50m,"6,852",1-stop,,
03-08-2023,Indigo,6E-172,economy,Bangalore,13:15,Kolkata,15:50,02h 35m,"3,427",non-stop,,
03-08-2023,Air India,AI-503,economy,Bangalore,17:50,Kolkata,09:00,15h 10m,"6,650",1-stop,,
03-08-2023,Air India,AI-808,economy,Bangalore,21:00,Kolkata,09:00,12h 00m,"7,074",1-stop,,
03-08-2023,Vistara,UK-802,business,Bangalore,18:50,Kolkata,19:35,24h 45m,"63,121",1-stop,,
03-08-2023,Indigo,6E-255,economy,Bangalore,08:30,Kolkata,20:15,11h 45m,"8,271",1-stop,,
03-08-2023,Air India,AI-610,economy,Bangalore,19:10,Kolkata,08:50,13h 40m,"5,057",1-stop,,
03-08-2023,Vistara,UK-816,economy,Bangalore,11:30,Mumbai,23:50,12h 20m,"6,634",1-stop,,
03-08-2023,Air India,AI-573,business,Bangalore,12:50,Mumbai,17:50,29h 00m,"56,899","1-stop
												Via PAT
												",,
03-08-2023,AirAsia,I5-722,economy,Bangalore,00:30,Mumbai,06:35,06h 05m,"2,225",1-stop,,
03-08-2023,Vistara,UK-812,business,Bangalore,09:45,Mumbai,22:50,13h 05m,"55,504",1-stop,,
03-08-2023,Air India,AI-523,business,Bangalore,06:45,Mumbai,15:50,09h 05m,"43,261",1-stop,,
03-08-2023,Vistara,UK-802,business,Bangalore,18:50,Mumbai,07:55,13h 05m,"68,009",1-stop,,
03-08-2023,GO FIRST,G8-116,economy,Bangalore,07:20,Mumbai,19:05,11h 45m,"6,453",1-stop,,
03-08-2023,Air India,AI-505,economy,Bangalore,10:25,Mumbai,21:35,11h 10m,"6,220",1-stop,,
03-08-2023,Vistara,UK-838,economy,Chennai,21:05,Bangalore,10:50,13h 45m,"6,501",1-stop,,
03-08-2023,Vistara,UK-838,economy,Chennai,21:05,Bangalore,08:40,11h 35m,"6,501",1-stop,,
03-08-2023,Vistara,UK-822,business,Chennai,09:45,Bangalore,22:50,13h 05m,"44,806",1-stop,,
03-08-2023,Air India,AI-766,business,Chennai,07:00,Bangalore,20:50,13h 50m,"45,214",1-stop,,
03-08-2023,Vistara,UK-822,business,Chennai,09:45,Bangalore,07:50,22h 05m,"44,806",1-stop,,
03-08-2023,Vistara,UK-828,economy,Chennai,07:00,Bangalore,08:50,25h 50m,"4,803",1-stop,,
03-08-2023,Vistara,UK-822,economy,Chennai,09:45,Bangalore,17:45,08h 00m,"4,803",1-stop,,
03-08-2023,Air India,AI-9894,economy,Chennai,08:30,Bangalore,22:15,13h 45m,"3,078",1-stop,,
03-08-2023,Air India,AI-766,business,Chennai,07:00,Delhi,12:55,05h 55m,"48,299",1-stop,,
03-08-2023,Vistara,UK-834,business,Chennai,17:10,Delhi,19:55,02h 45m,"28,209",non-stop,,
03-08-2023,Air India,AI-539,economy,Chennai,17:00,Delhi,19:50,02h 50m,"2,612",non-stop,,
03-08-2023,Vistara,UK-828,business,Chennai,07:00,Delhi,14:05,07h 05m,"58,789",1-stop,,
03-08-2023,Vistara,UK-828,economy,Chennai,07:00,Delhi,23:00,16h 00m,"5,021",1-stop,,
03-08-2023,Indigo,6E-6113,economy,Chennai,14:30,Delhi,22:10,07h 40m,"3,899",1-stop,,
03-08-2023,Vistara,UK-828,business,Chennai,07:00,Delhi,20:40,13h 40m,"61,062",1-stop,,
03-08-2023,Indigo,6E-2065,economy,Chennai,06:10,Delhi,09:00,02h 50m,"3,308",non-stop,,
03-08-2023,Vistara,UK-822,economy,Chennai,09:45,Hyderabad,09:05,23h 20m,"6,075",2+-stop,,
03-08-2023,Indigo,6E-6113,economy,Chennai,14:30,Hyderabad,20:25,05h 55m,"1,116",1-stop,,
03-08-2023,Vistara,UK-822,business,Chennai,09:45,Hyderabad,19:55,10h 10m,"70,304",1-stop,,
03-08-2023,Vistara,UK-828,economy,Chennai,07:00,Hyderabad,09:05,26h 05m,"6,075",2+-stop,,
03-08-2023,AirAsia,I5-821,economy,Chennai,22:35,Hyderabad,08:45,10h 10m,"1,566",1-stop,,
03-08-2023,Vistara,UK-838,economy,Chennai,21:05,Hyderabad,12:35,15h 30m,"4,127",1-stop,,
03-08-2023,Vistara,UK-834,business,Chennai,17:10,Hyderabad,17:00,23h 50m,"52,229",1-stop,,
03-08-2023,Air India,AI-538,economy,Chennai,20:20,Hyderabad,19:20,23h 00m,"4,019",1-stop,,
03-08-2023,Vistara,UK-836,economy,Chennai,10:45,Kolkata,22:45,12h 00m,"5,996",1-stop,,
03-08-2023,Indigo,6E-539,economy,Chennai,11:35,Kolkata,19:40,08h 05m,"3,251",1-stop,,
03-08-2023,Vistara,UK-828,economy,Chennai,07:00,Kolkata,09:40,26h 40m,"7,152",1-stop,,
03-08-2023,Vistara,UK-838,business,Chennai,21:05,Kolkata,09:35,12h 30m,"56,208",1-stop,,
03-08-2023,Vistara,UK-834,economy,Chennai,17:10,Kolkata,18:05,24h 55m,"6,417",1-stop,,
03-08-2023,Air India,AI-672,business,Chennai,14:55,Kolkata,23:40,08h 45m,"55,298",1-stop,,
03-08-2023,Vistara,UK-836,economy,Chennai,10:45,Kolkata,09:35,22h 50m,"5,996",1-stop,,
03-08-2023,Vistara,UK-824,economy,Chennai,20:30,Kolkata,19:55,23h 25m,"7,152",1-stop,,
03-08-2023,Indigo,6E-591,economy,Chennai,11:50,Mumbai,19:15,07h 25m,"1,848",1-stop,,
03-08-2023,Air India,AI-539,business,Chennai,17:00,Mumbai,12:50,19h 50m,"50,296",1-stop,,
03-08-2023,Air India,AI-538,economy,Chennai,20:20,Mumbai,20:00,23h 40m,"4,401",1-stop,,
03-08-2023,Vistara,UK-838,economy,Chennai,21:05,Mumbai,14:00,16h 55m,"4,683",1-stop,,
03-08-2023,Vistara,UK-834,economy,Chennai,17:10,Mumbai,12:35,19h 25m,"5,105",1-stop,,
03-08-2023,Air India,AI-538,economy,Chennai,20:20,Mumbai,09:05,12h 45m,"4,401",1-stop,,
03-08-2023,Vistara,UK-832,business,Chennai,06:55,Mumbai,17:40,10h 45m,"62,801",1-stop,,
03-08-2023,Vistara,UK-838,economy,Chennai,21:05,Mumbai,15:00,17h 55m,"4,683",1-stop,,
03-08-2023,AirAsia,I5-550,economy,Delhi,16:50,Bangalore,00:20,07h 30m,"3,121",1-stop,,
03-08-2023,Indigo,6E-198,economy,Delhi,05:15,Bangalore,14:20,09h 05m,"4,047",1-stop,,
03-08-2023,Vistara,UK-995,business,Delhi,10:20,Bangalore,22:50,12h 30m,"55,599",1-stop,,
03-08-2023,Air India,AI-877,economy,Delhi,11:00,Bangalore,14:20,27h 20m,"5,199",1-stop,,
03-08-2023,Indigo,6E-967,economy,Delhi,17:45,Bangalore,01:05,07h 20m,"4,047",1-stop,,
03-08-2023,Indigo,6E-2753,economy,Delhi,17:25,Bangalore,23:55,06h 30m,"3,335",1-stop,,
03-08-2023,Indigo,6E-2338,economy,Delhi,12:45,Bangalore,21:05,08h 20m,"4,047",1-stop,,
03-08-2023,Vistara,UK-811,economy,Delhi,05:55,Bangalore,08:40,02h 45m,"4,546",non-stop,,
03-08-2023,AirAsia,I5-740,economy,Delhi,08:00,Chennai,17:25,09h 25m,"2,018",1-stop,,
03-08-2023,Vistara,UK-833,business,Delhi,07:10,Chennai,09:55,02h 45m,"28,282",non-stop,,
03-08-2023,SpiceJet,SG-8645,economy,Delhi,16:20,Chennai,18:25,26h 05m,"6,880",1-stop,,
03-08-2023,Vistara,UK-943,business,Delhi,07:30,Chennai,19:55,12h 25m,"61,135",1-stop,,
03-08-2023,Indigo,6E-6187,economy,Delhi,14:40,Chennai,21:05,06h 25m,"4,776",1-stop,,
03-08-2023,Indigo,6E-5175,economy,Delhi,09:15,Chennai,19:15,10h 00m,"4,776",1-stop,,
03-08-2023,Air India,AI-411,economy,Delhi,07:05,Chennai,07:20,24h 15m,"7,287",2+-stop,,
03-08-2023,Air India,AI-441,business,Delhi,17:50,Chennai,10:55,17h 05m,"45,936","1-stop
												Via IXU
												",,
